politician,response,date,pct_estimate
Ron DeSantis,favorable,2023-03-19,39.77112719
Ron DeSantis,unfavorable,2023-03-19,37.94227188
Ron DeSantis,favorable,2023-03-18,39.77112719
Ron DeSantis,unfavorable,2023-03-18,37.94227188
Ron DeSantis,favorable,2023-03-17,39.77112719
Ron DeSantis,unfavorable,2023-03-17,37.94227188
Ron DeSantis,favorable,2023-03-16,39.77112719
Ron DeSantis,unfavorable,2023-03-16,37.94227188
Ron DeSantis,favorable,2023-03-15,40.18045275
Ron DeSantis,unfavorable,2023-03-15,38.43029005
Ron DeSantis,favorable,2023-03-14,40.52806673
Ron DeSantis,unfavorable,2023-03-14,36.67428985
Ron DeSantis,favorable,2023-03-13,40.52806673
Ron DeSantis,unfavorable,2023-03-13,36.67428985
Ron DeSantis,favorable,2023-03-12,40.52806673
Ron DeSantis,unfavorable,2023-03-12,36.67428985
Ron DeSantis,favorable,2023-03-11,40.52806673
Ron DeSantis,unfavorable,2023-03-11,36.67428985
Ron DeSantis,favorable,2023-03-10,40.52806673
Ron DeSantis,unfavorable,2023-03-10,36.67428985
Ron DeSantis,favorable,2023-03-09,40.24690128
Ron DeSantis,unfavorable,2023-03-09,36.78005173
Ron DeSantis,favorable,2023-03-08,40.98512095
Ron DeSantis,unfavorable,2023-03-08,36.86082424
Ron DeSantis,favorable,2023-03-07,40.98512095
Ron DeSantis,unfavorable,2023-03-07,36.86082424
Ron DeSantis,favorable,2023-03-06,41.64333029
Ron DeSantis,unfavorable,2023-03-06,35.47387725
Ron DeSantis,favorable,2023-03-05,43.81223541
Ron DeSantis,unfavorable,2023-03-05,35.54649909
Ron DeSantis,favorable,2023-03-04,43.81223541
Ron DeSantis,unfavorable,2023-03-04,35.54649909
Ron DeSantis,favorable,2023-03-03,43.78466891
Ron DeSantis,unfavorable,2023-03-03,35.56578033
Ron DeSantis,favorable,2023-03-02,39.88623
Ron DeSantis,unfavorable,2023-03-02,37.430317
Ron DeSantis,favorable,2023-03-01,39.88623
Ron DeSantis,unfavorable,2023-03-01,37.430317
Ron DeSantis,favorable,2023-02-28,40.651573
Ron DeSantis,unfavorable,2023-02-28,37.989704
Ron DeSantis,favorable,2023-02-27,40.651573
Ron DeSantis,unfavorable,2023-02-27,37.989704
Ron DeSantis,favorable,2023-02-26,40.651573
Ron DeSantis,unfavorable,2023-02-26,37.989704
Ron DeSantis,favorable,2023-02-25,40.651573
Ron DeSantis,unfavorable,2023-02-25,37.989704
Ron DeSantis,favorable,2023-02-24,40.651573
Ron DeSantis,unfavorable,2023-02-24,37.989704
Ron DeSantis,favorable,2023-02-23,40.651573
Ron DeSantis,unfavorable,2023-02-23,37.989704
Ron DeSantis,favorable,2023-02-22,40.883015
Ron DeSantis,unfavorable,2023-02-22,36.337894
Ron DeSantis,favorable,2023-02-21,40.883015
Ron DeSantis,unfavorable,2023-02-21,36.337894
Ron DeSantis,favorable,2023-02-20,40.741539
Ron DeSantis,unfavorable,2023-02-20,35.837471
Ron DeSantis,favorable,2023-02-19,40.741539
Ron DeSantis,unfavorable,2023-02-19,35.837471
Ron DeSantis,favorable,2023-02-18,40.741539
Ron DeSantis,unfavorable,2023-02-18,35.837471
Ron DeSantis,favorable,2023-02-17,40.741539
Ron DeSantis,unfavorable,2023-02-17,35.837471
Ron DeSantis,favorable,2023-02-16,40.741539
Ron DeSantis,unfavorable,2023-02-16,35.837471
Ron DeSantis,favorable,2023-02-15,39.705112
Ron DeSantis,unfavorable,2023-02-15,38.205135
Ron DeSantis,favorable,2023-02-14,39.705112
Ron DeSantis,unfavorable,2023-02-14,38.205135
Ron DeSantis,favorable,2023-02-13,41.81757
Ron DeSantis,unfavorable,2023-02-13,41.057716
Ron DeSantis,favorable,2023-02-12,43.181377
Ron DeSantis,unfavorable,2023-02-12,41.690247
Ron DeSantis,favorable,2023-02-11,39.581184
Ron DeSantis,unfavorable,2023-02-11,41.873894
Ron DeSantis,favorable,2023-02-10,41.354324
Ron DeSantis,unfavorable,2023-02-10,35.894997
Ron DeSantis,favorable,2023-02-09,41.354324
Ron DeSantis,unfavorable,2023-02-09,35.894997
Ron DeSantis,favorable,2023-02-08,41.354324
Ron DeSantis,unfavorable,2023-02-08,35.894997
Ron DeSantis,favorable,2023-02-07,41.354324
Ron DeSantis,unfavorable,2023-02-07,35.894997
Ron DeSantis,favorable,2023-02-06,39.831646
Ron DeSantis,unfavorable,2023-02-06,36.744446
Ron DeSantis,favorable,2023-02-05,39.831646
Ron DeSantis,unfavorable,2023-02-05,36.744446
Ron DeSantis,favorable,2023-02-04,38.538757
Ron DeSantis,unfavorable,2023-02-04,37.405849
Ron DeSantis,favorable,2023-02-03,38.538757
Ron DeSantis,unfavorable,2023-02-03,37.405849
Ron DeSantis,favorable,2023-02-02,38.538757
Ron DeSantis,unfavorable,2023-02-02,37.405849
Ron DeSantis,favorable,2023-02-01,38.538757
Ron DeSantis,unfavorable,2023-02-01,37.405849
Ron DeSantis,favorable,2023-01-31,38.538757
Ron DeSantis,unfavorable,2023-01-31,37.405849
Ron DeSantis,favorable,2023-01-30,41.940559
Ron DeSantis,unfavorable,2023-01-30,36.116325
Ron DeSantis,favorable,2023-01-29,41.940559
Ron DeSantis,unfavorable,2023-01-29,36.116325
Ron DeSantis,favorable,2023-01-28,41.940559
Ron DeSantis,unfavorable,2023-01-28,36.116325
Ron DeSantis,favorable,2023-01-27,41.940559
Ron DeSantis,unfavorable,2023-01-27,36.116325
Ron DeSantis,favorable,2023-01-26,41.940559
Ron DeSantis,unfavorable,2023-01-26,36.116325
Ron DeSantis,favorable,2023-01-25,41.940559
Ron DeSantis,unfavorable,2023-01-25,36.116325
Ron DeSantis,favorable,2023-01-24,43.111645
Ron DeSantis,unfavorable,2023-01-24,35.11351
Ron DeSantis,favorable,2023-01-23,43.111645
Ron DeSantis,unfavorable,2023-01-23,35.11351
Ron DeSantis,favorable,2023-01-22,43.111645
Ron DeSantis,unfavorable,2023-01-22,35.11351
Ron DeSantis,favorable,2023-01-21,44.536003
Ron DeSantis,unfavorable,2023-01-21,34.691994
Ron DeSantis,favorable,2023-01-20,44.536003
Ron DeSantis,unfavorable,2023-01-20,34.691994
Ron DeSantis,favorable,2023-01-19,42.822132
Ron DeSantis,unfavorable,2023-01-19,34.816284
Ron DeSantis,favorable,2023-01-18,42.817226
Ron DeSantis,unfavorable,2023-01-18,35.846859
Ron DeSantis,favorable,2023-01-17,42.797657
Ron DeSantis,unfavorable,2023-01-17,35.275558
Ron DeSantis,favorable,2023-01-16,40.710339
Ron DeSantis,unfavorable,2023-01-16,36.487625
Ron DeSantis,favorable,2023-01-15,40.710339
Ron DeSantis,unfavorable,2023-01-15,36.487625
Ron DeSantis,favorable,2023-01-14,40.710339
Ron DeSantis,unfavorable,2023-01-14,36.487625
Ron DeSantis,favorable,2023-01-13,40.710339
Ron DeSantis,unfavorable,2023-01-13,36.487625
Ron DeSantis,favorable,2023-01-12,40.710339
Ron DeSantis,unfavorable,2023-01-12,36.487625
Ron DeSantis,favorable,2023-01-11,40.710339
Ron DeSantis,unfavorable,2023-01-11,36.487625
Ron DeSantis,favorable,2023-01-10,40.710339
Ron DeSantis,unfavorable,2023-01-10,36.487625
Ron DeSantis,favorable,2023-01-09,40.710339
Ron DeSantis,unfavorable,2023-01-09,36.487625
Ron DeSantis,favorable,2023-01-08,40.710339
Ron DeSantis,unfavorable,2023-01-08,36.487625
Ron DeSantis,favorable,2023-01-07,40.23856
Ron DeSantis,unfavorable,2023-01-07,35.366776
Ron DeSantis,favorable,2023-01-06,40.23856
Ron DeSantis,unfavorable,2023-01-06,35.366776
Ron DeSantis,favorable,2023-01-05,40.23856
Ron DeSantis,unfavorable,2023-01-05,35.366776
Ron DeSantis,favorable,2023-01-04,40.23856
Ron DeSantis,unfavorable,2023-01-04,35.366776
Ron DeSantis,favorable,2023-01-03,40.23856
Ron DeSantis,unfavorable,2023-01-03,35.366776
Ron DeSantis,favorable,2023-01-02,40.23856
Ron DeSantis,unfavorable,2023-01-02,35.366776
Ron DeSantis,favorable,2023-01-01,40.23856
Ron DeSantis,unfavorable,2023-01-01,35.366776
Ron DeSantis,favorable,2022-12-31,40.23856
Ron DeSantis,unfavorable,2022-12-31,35.366776
Ron DeSantis,favorable,2022-12-30,40.23856
Ron DeSantis,unfavorable,2022-12-30,35.366776
Ron DeSantis,favorable,2022-12-29,40.23856
Ron DeSantis,unfavorable,2022-12-29,35.366776
Ron DeSantis,favorable,2022-12-28,40.23856
Ron DeSantis,unfavorable,2022-12-28,35.366776
Ron DeSantis,favorable,2022-12-27,40.23856
Ron DeSantis,unfavorable,2022-12-27,35.366776
Ron DeSantis,favorable,2022-12-26,40.23856
Ron DeSantis,unfavorable,2022-12-26,35.366776
Ron DeSantis,favorable,2022-12-25,40.23856
Ron DeSantis,unfavorable,2022-12-25,35.366776
Ron DeSantis,favorable,2022-12-24,40.23856
Ron DeSantis,unfavorable,2022-12-24,35.366776
Ron DeSantis,favorable,2022-12-23,40.23856
Ron DeSantis,unfavorable,2022-12-23,35.366776
Ron DeSantis,favorable,2022-12-22,40.23856
Ron DeSantis,unfavorable,2022-12-22,35.366776
