politician,date,answer,pct_estimate,lo,hi
Joe Biden,2021-08-15,Disapprove,43.754522,38.222089,49.286956
Joe Biden,2021-08-16,Approve,49.928948,45.223441,54.634454
Joe Biden,2021-08-16,Disapprove,43.990931,38.330663,49.651199
Joe Biden,2021-08-17,Approve,49.75954,45.046463,54.472617
Joe Biden,2021-08-17,Disapprove,44.025428,38.404258,49.646598
Joe Biden,2021-08-18,Approve,49.329073,44.506147,54.151999
Joe Biden,2021-08-18,Disapprove,44.468648,38.891111,50.046185
Joe Biden,2021-08-19,Approve,49.105388,44.363459,53.847317
Joe Biden,2021-08-19,Disapprove,44.540729,39.033015,50.048443
Joe Biden,2021-08-20,Approve,48.943483,44.372646,53.51432
Joe Biden,2021-08-20,Disapprove,45.242046,39.917026,50.567065
Joe Biden,2021-08-21,Approve,49.017734,44.368319,53.667148
Joe Biden,2021-08-21,Disapprove,45.458707,40.251642,50.665773
Joe Biden,2021-08-22,Approve,49.376494,44.905331,53.847657
Joe Biden,2021-08-22,Disapprove,46.239613,41.038227,51.440998
Joe Biden,2021-08-23,Approve,48.490917,44.182423,52.799412
Joe Biden,2021-08-23,Disapprove,45.947502,40.836841,51.058163
Joe Biden,2021-08-24,Approve,47.639288,42.769623,52.508953
Joe Biden,2021-08-24,Disapprove,47.004348,41.34421,52.664487
Joe Biden,2021-08-25,Approve,47.592926,42.779797,52.406054
Joe Biden,2021-08-25,Disapprove,46.935481,41.307489,52.563472
Joe Biden,2021-08-26,Approve,47.183967,42.435785,51.93215
Joe Biden,2021-08-26,Disapprove,47.042779,41.49477,52.590788
Joe Biden,2021-08-27,Approve,47.240472,42.520102,51.960843
Joe Biden,2021-08-27,Disapprove,46.945667,41.450868,52.440467
Joe Biden,2021-08-28,Approve,47.240472,42.520104,51.960841
Joe Biden,2021-08-28,Disapprove,46.945667,41.450867,52.440468
Joe Biden,2021-08-29,Approve,47.240472,42.520102,51.960843
Joe Biden,2021-08-29,Disapprove,46.945667,41.450868,52.440467
Joe Biden,2021-08-30,Approve,47.216883,42.546311,51.887455
Joe Biden,2021-08-30,Disapprove,47.450365,41.931974,52.968756
Joe Biden,2021-08-31,Approve,46.975274,42.172453,51.778096
Joe Biden,2021-08-31,Disapprove,47.648146,42.202095,53.094196
Joe Biden,2021-09-01,Approve,46.652693,41.856485,51.448901
Joe Biden,2021-09-01,Disapprove,47.610505,42.068382,53.152629
Joe Biden,2021-09-02,Approve,46.20802,41.495584,50.920457
Joe Biden,2021-09-02,Disapprove,47.994992,42.700941,53.289042
Joe Biden,2021-09-03,Approve,45.924771,41.388014,50.461527
Joe Biden,2021-09-03,Disapprove,48.43587,43.340758,53.530981
Joe Biden,2021-09-04,Approve,45.923564,41.387327,50.459802
Joe Biden,2021-09-04,Disapprove,48.436024,43.340788,53.53126
Joe Biden,2021-09-05,Approve,45.923564,41.387327,50.459802
Joe Biden,2021-09-05,Disapprove,48.436024,43.340788,53.53126
Joe Biden,2021-09-06,Approve,46.090265,41.601491,50.579039
Joe Biden,2021-09-06,Disapprove,48.282367,43.249209,53.315525
Joe Biden,2021-09-07,Approve,45.337711,41.009534,49.665888
Joe Biden,2021-09-07,Disapprove,48.982899,43.898258,54.067541
Joe Biden,2021-09-08,Approve,44.966509,40.403319,49.529698
Joe Biden,2021-09-08,Disapprove,49.06457,44.018222,54.110919
Joe Biden,2021-09-09,Approve,45.215821,40.802033,49.62961
Joe Biden,2021-09-09,Disapprove,47.901315,42.190663,53.611968
Joe Biden,2021-09-10,Approve,45.83798,41.420725,50.255235
Joe Biden,2021-09-10,Disapprove,48.621672,42.906379,54.336966
Joe Biden,2021-09-11,Approve,45.836712,41.417879,50.255546
Joe Biden,2021-09-11,Disapprove,48.626306,42.917731,54.33488
Joe Biden,2021-09-12,Approve,45.836712,41.417879,50.255546
Joe Biden,2021-09-12,Disapprove,48.626306,42.917731,54.33488
Joe Biden,2021-09-13,Approve,46.124809,41.859139,50.390478
Joe Biden,2021-09-13,Disapprove,49.026556,43.559511,54.493601
Joe Biden,2021-09-14,Approve,45.891477,41.569184,50.21377
Joe Biden,2021-09-14,Disapprove,49.2009,43.868006,54.533794
Joe Biden,2021-09-15,Approve,45.997007,41.771945,50.222069
Joe Biden,2021-09-15,Disapprove,49.304687,44.071015,54.538359
Joe Biden,2021-09-16,Approve,45.688091,41.622746,49.753436
Joe Biden,2021-09-16,Disapprove,48.77947,43.542712,54.016228
Joe Biden,2021-09-17,Approve,45.678538,41.59918,49.757896
Joe Biden,2021-09-17,Disapprove,48.812118,43.570634,54.053602
Joe Biden,2021-09-18,Approve,45.678538,41.59917,49.757905
Joe Biden,2021-09-18,Disapprove,48.812118,43.570635,54.053601
Joe Biden,2021-09-19,Approve,46.080748,41.859118,50.302378
Joe Biden,2021-09-19,Disapprove,48.786769,43.684209,53.889329
Joe Biden,2021-09-20,Approve,46.004901,41.799518,50.210283
Joe Biden,2021-09-20,Disapprove,49.171275,44.128973,54.213578
Joe Biden,2021-09-21,Approve,46.508264,41.972482,51.044045
Joe Biden,2021-09-21,Disapprove,48.922556,43.84089,54.004222
Joe Biden,2021-09-22,Approve,46.327145,41.973425,50.680866
Joe Biden,2021-09-22,Disapprove,48.953062,43.941413,53.964711
Joe Biden,2021-09-23,Approve,45.786628,41.616289,49.956966
Joe Biden,2021-09-23,Disapprove,48.709127,43.015612,54.402642
Joe Biden,2021-09-24,Approve,45.633941,41.332243,49.935638
Joe Biden,2021-09-24,Disapprove,49.03937,43.319678,54.759062
Joe Biden,2021-09-25,Approve,45.634022,41.33219,49.935853
Joe Biden,2021-09-25,Disapprove,49.03955,43.320016,54.759084
Joe Biden,2021-09-26,Approve,45.634022,41.33219,49.935853
Joe Biden,2021-09-26,Disapprove,49.03955,43.320016,54.759084
Joe Biden,2021-09-27,Approve,45.278279,40.840579,49.715979
Joe Biden,2021-09-27,Disapprove,48.821859,42.787781,54.855937
Joe Biden,2021-09-28,Approve,45.300747,40.888006,49.713487
Joe Biden,2021-09-28,Disapprove,48.891268,42.809083,54.973453
Joe Biden,2021-09-29,Approve,44.927912,40.429155,49.426669
Joe Biden,2021-09-29,Disapprove,48.967056,43.151226,54.782887
Joe Biden,2021-09-30,Approve,44.877784,40.52163,49.233937
Joe Biden,2021-09-30,Disapprove,48.686749,42.974184,54.399315
Joe Biden,2021-10-01,Approve,44.972914,40.507146,49.438682
Joe Biden,2021-10-01,Disapprove,48.700901,43.088347,54.313456
Joe Biden,2021-10-02,Approve,44.972914,40.507146,49.438682
Joe Biden,2021-10-02,Disapprove,48.700901,43.088347,54.313456
Joe Biden,2021-10-03,Approve,44.994972,40.578603,49.411342
Joe Biden,2021-10-03,Disapprove,48.881069,43.309981,54.452156
Joe Biden,2021-10-04,Approve,44.817262,40.544748,49.089776
Joe Biden,2021-10-04,Disapprove,47.846172,41.686673,54.00567
Joe Biden,2021-10-05,Approve,44.772521,40.484226,49.060815
Joe Biden,2021-10-05,Disapprove,47.96538,41.764327,54.166434
Joe Biden,2021-10-06,Approve,44.143048,39.462535,48.823562
Joe Biden,2021-10-06,Disapprove,48.811787,42.85652,54.767054
Joe Biden,2021-10-07,Approve,44.350724,39.706237,48.995211
Joe Biden,2021-10-07,Disapprove,48.232252,41.870766,54.593738
Joe Biden,2021-10-08,Approve,43.953319,39.229741,48.676896
Joe Biden,2021-10-08,Disapprove,48.902334,42.33542,55.469249
Joe Biden,2021-10-09,Approve,43.953319,39.229741,48.676896
Joe Biden,2021-10-09,Disapprove,48.902334,42.33542,55.469249
Joe Biden,2021-10-10,Approve,44.671535,39.778483,49.564586
Joe Biden,2021-10-10,Disapprove,49.039924,42.586976,55.492872
Joe Biden,2021-10-11,Approve,44.585767,39.630488,49.541046
Joe Biden,2021-10-11,Disapprove,49.198061,42.597494,55.798628
Joe Biden,2021-10-12,Approve,44.527251,39.543376,49.511127
Joe Biden,2021-10-12,Disapprove,49.177334,42.555614,55.799055
Joe Biden,2021-10-13,Approve,44.62828,39.621538,49.635022
Joe Biden,2021-10-13,Disapprove,49.58661,43.261843,55.911377
Joe Biden,2021-10-14,Approve,44.681045,39.754179,49.607911
Joe Biden,2021-10-14,Disapprove,49.612237,43.3657,55.858775
Joe Biden,2021-10-15,Approve,44.8352,39.971433,49.698968
Joe Biden,2021-10-15,Disapprove,49.52763,43.334947,55.720313
Joe Biden,2021-10-16,Approve,44.8352,39.971433,49.698968
Joe Biden,2021-10-16,Disapprove,49.52763,43.334947,55.720313
Joe Biden,2021-10-17,Approve,44.8352,39.971447,49.698954
Joe Biden,2021-10-17,Disapprove,49.52763,43.334946,55.720314
Joe Biden,2021-10-18,Approve,44.791539,39.902757,49.680321
Joe Biden,2021-10-18,Disapprove,49.528775,43.289212,55.768337
Joe Biden,2021-10-19,Approve,44.135183,38.793901,49.476464
Joe Biden,2021-10-19,Disapprove,49.876005,43.925238,55.826772
Joe Biden,2021-10-20,Approve,43.755654,38.586069,48.92524
Joe Biden,2021-10-20,Disapprove,50.49311,44.987378,55.998841
Joe Biden,2021-10-21,Approve,43.6782,38.715668,48.640731
Joe Biden,2021-10-21,Disapprove,50.031802,44.417385,55.64622
Joe Biden,2021-10-22,Approve,43.367714,38.425315,48.310113
Joe Biden,2021-10-22,Disapprove,50.663637,44.827993,56.499281
Joe Biden,2021-10-23,Approve,43.367714,38.425313,48.310114
Joe Biden,2021-10-23,Disapprove,50.663637,44.827994,56.49928
Joe Biden,2021-10-24,Approve,43.367714,38.425313,48.310114
Joe Biden,2021-10-24,Disapprove,50.663637,44.827994,56.49928
Joe Biden,2021-10-25,Approve,43.587417,38.715527,48.459307
Joe Biden,2021-10-25,Disapprove,50.567858,44.821957,56.31376
Joe Biden,2021-10-26,Approve,43.43942,38.61523,48.26361
Joe Biden,2021-10-26,Disapprove,50.879222,45.124885,56.633558
Joe Biden,2021-10-27,Approve,43.59288,38.86977,48.31599
Joe Biden,2021-10-27,Disapprove,50.81155,45.11251,56.51059
Joe Biden,2021-10-28,Approve,43.66801,39.08013,48.2559
Joe Biden,2021-10-28,Disapprove,51.114,45.785,56.443
Joe Biden,2021-10-29,Approve,43.06408,38.58621,47.54195
Joe Biden,2021-10-29,Disapprove,50.83033,45.49226,56.16839
Joe Biden,2021-10-30,Approve,43.03038,38.60166,47.4591
Joe Biden,2021-10-30,Disapprove,50.98335,45.70052,56.26618
Joe Biden,2021-10-31,Approve,43.01981,38.6443,47.39532
Joe Biden,2021-10-31,Disapprove,51.20585,45.96397,56.44773
Joe Biden,2021-11-01,Approve,42.87445,38.37115,47.37774
Joe Biden,2021-11-01,Disapprove,50.72952,45.3353,56.12373
Joe Biden,2021-11-02,Approve,42.8065,38.32593,47.28708
Joe Biden,2021-11-02,Disapprove,50.80684,45.48125,56.13243
Joe Biden,2021-11-03,Approve,42.907958,38.465238,47.350679
Joe Biden,2021-11-03,Disapprove,50.720721,45.508282,55.933161
Joe Biden,2021-11-04,Approve,43.039544,38.525183,47.553906
Joe Biden,2021-11-04,Disapprove,50.377122,45.116119,55.638125
Joe Biden,2021-11-05,Approve,42.934132,38.524757,47.343508
Joe Biden,2021-11-05,Disapprove,50.399428,45.265613,55.533242
Joe Biden,2021-11-06,Approve,42.934132,38.524757,47.343508
Joe Biden,2021-11-06,Disapprove,50.399428,45.265613,55.533242
Joe Biden,2021-11-07,Approve,42.554764,38.009127,47.100401
Joe Biden,2021-11-07,Disapprove,51.101013,45.550806,56.651221
Joe Biden,2021-11-08,Approve,42.751221,38.106834,47.395607
Joe Biden,2021-11-08,Disapprove,51.25495,45.685019,56.824881
Joe Biden,2021-11-09,Approve,42.842128,38.191814,47.492442
Joe Biden,2021-11-09,Disapprove,51.577108,45.939907,57.214309
Joe Biden,2021-11-10,Approve,42.651123,37.965139,47.337107
Joe Biden,2021-11-10,Disapprove,51.337574,45.94937,56.725778
Joe Biden,2021-11-11,Approve,42.538759,37.994136,47.083382
Joe Biden,2021-11-11,Disapprove,51.587632,46.316784,56.858479
Joe Biden,2021-11-12,Approve,42.810891,38.247986,47.373795
Joe Biden,2021-11-12,Disapprove,51.43519,46.234398,56.635982
Joe Biden,2021-11-13,Approve,42.810891,38.247982,47.373799
Joe Biden,2021-11-13,Disapprove,51.43519,46.234399,56.635982
Joe Biden,2021-11-14,Approve,42.679897,38.214332,47.145461
Joe Biden,2021-11-14,Disapprove,51.603303,46.528691,56.677915
Joe Biden,2021-11-15,Approve,42.912122,38.44616,47.378084
Joe Biden,2021-11-15,Disapprove,51.609069,46.568597,56.64954
Joe Biden,2021-11-16,Approve,42.836017,38.375824,47.296209
Joe Biden,2021-11-16,Disapprove,51.664529,46.596068,56.73299
Joe Biden,2021-11-17,Approve,42.956841,38.614097,47.299584
Joe Biden,2021-11-17,Disapprove,51.598342,46.479718,56.716966
Joe Biden,2021-11-18,Approve,42.483309,37.756804,47.209813
Joe Biden,2021-11-18,Disapprove,51.686698,46.652568,56.720829
Joe Biden,2021-11-19,Approve,42.526121,37.883969,47.168274
Joe Biden,2021-11-19,Disapprove,51.775293,46.81186,56.738725
Joe Biden,2021-11-20,Approve,42.526121,37.883969,47.168273
Joe Biden,2021-11-20,Disapprove,51.775293,46.811863,56.738722
Joe Biden,2021-11-21,Approve,42.759668,38.166647,47.352689
Joe Biden,2021-11-21,Disapprove,52.278773,47.290815,57.266732
Joe Biden,2021-11-22,Approve,42.762737,38.186659,47.338815
Joe Biden,2021-11-22,Disapprove,52.240825,47.236133,57.245516
Joe Biden,2021-11-23,Approve,42.903037,38.428926,47.377148
Joe Biden,2021-11-23,Disapprove,52.269821,47.376748,57.162894
Joe Biden,2021-11-24,Approve,42.865003,38.559504,47.170502
Joe Biden,2021-11-24,Disapprove,51.806104,46.936594,56.675615
Joe Biden,2021-11-25,Approve,42.865003,38.559504,47.170502
Joe Biden,2021-11-25,Disapprove,51.806104,46.936594,56.675615
Joe Biden,2021-11-26,Approve,42.865003,38.559505,47.170502
Joe Biden,2021-11-26,Disapprove,51.806104,46.936596,56.675612
Joe Biden,2021-11-27,Approve,42.865003,38.559505,47.170502
Joe Biden,2021-11-27,Disapprove,51.806104,46.936596,56.675612
Joe Biden,2021-11-28,Approve,42.865003,38.559498,47.170509
Joe Biden,2021-11-28,Disapprove,51.806104,46.936597,56.675612
Joe Biden,2021-11-29,Approve,42.725346,38.555641,46.895052
Joe Biden,2021-11-29,Disapprove,51.361603,46.277431,56.445776
Joe Biden,2021-11-30,Approve,42.869872,38.570598,47.169147
Joe Biden,2021-11-30,Disapprove,51.284809,46.131029,56.438589
Joe Biden,2021-12-01,Approve,42.349388,37.805337,46.893439
Joe Biden,2021-12-01,Disapprove,51.489896,45.961366,57.018425
Joe Biden,2021-12-02,Approve,42.616224,38.111762,47.120686
Joe Biden,2021-12-02,Disapprove,51.620404,46.255386,56.985422
Joe Biden,2021-12-03,Approve,42.6072,38.126221,47.088179
Joe Biden,2021-12-03,Disapprove,51.643644,46.234954,57.052333
Joe Biden,2021-12-04,Approve,42.6072,38.126217,47.088182
Joe Biden,2021-12-04,Disapprove,51.643644,46.234954,57.052333
Joe Biden,2021-12-05,Approve,42.6072,38.126217,47.088182
Joe Biden,2021-12-05,Disapprove,51.643644,46.234954,57.052333
Joe Biden,2021-12-06,Approve,42.680474,38.453062,46.907887
Joe Biden,2021-12-06,Disapprove,50.913629,45.038961,56.788296
Joe Biden,2021-12-07,Approve,42.821155,38.626832,47.015478
Joe Biden,2021-12-07,Disapprove,51.273021,45.332729,57.213313
Joe Biden,2021-12-08,Approve,42.522661,38.262547,46.782776
Joe Biden,2021-12-08,Disapprove,51.329697,45.650313,57.009081
Joe Biden,2021-12-09,Approve,42.568008,38.117931,47.018086
Joe Biden,2021-12-09,Disapprove,50.989003,45.608487,56.36952
Joe Biden,2021-12-10,Approve,43.025095,38.391481,47.65871
Joe Biden,2021-12-10,Disapprove,50.676902,45.330922,56.022881
Joe Biden,2021-12-11,Approve,43.025095,38.391478,47.658713
Joe Biden,2021-12-11,Disapprove,50.676902,45.330925,56.022878
Joe Biden,2021-12-12,Approve,43.025095,38.391481,47.65871
Joe Biden,2021-12-12,Disapprove,50.676902,45.330925,56.022878
Joe Biden,2021-12-13,Approve,43.074321,38.468287,47.680354
Joe Biden,2021-12-13,Disapprove,50.661553,45.299278,56.023828
Joe Biden,2021-12-14,Approve,43.331325,38.572004,48.090646
Joe Biden,2021-12-14,Disapprove,50.71889,45.385485,56.052295
Joe Biden,2021-12-15,Approve,43.837404,39.064745,48.610063
Joe Biden,2021-12-15,Disapprove,50.636105,45.705979,55.566232
Joe Biden,2021-12-16,Approve,43.705067,38.940894,48.46924
Joe Biden,2021-12-16,Disapprove,50.740676,45.709385,55.771966
Joe Biden,2021-12-17,Approve,43.93048,39.124284,48.736675
Joe Biden,2021-12-17,Disapprove,50.528406,45.338055,55.718758
Joe Biden,2021-12-18,Approve,43.93048,39.124289,48.73667
Joe Biden,2021-12-18,Disapprove,50.528406,45.338054,55.718758
Joe Biden,2021-12-19,Approve,43.93048,39.124289,48.73667
Joe Biden,2021-12-19,Disapprove,50.528406,45.338054,55.718758
Joe Biden,2021-12-20,Approve,43.450916,38.811761,48.090072
Joe Biden,2021-12-20,Disapprove,51.933969,46.655601,57.212336
Joe Biden,2021-12-21,Approve,43.664251,39.161235,48.167267
Joe Biden,2021-12-21,Disapprove,51.751454,46.60646,56.896447
Joe Biden,2021-12-22,Approve,43.393962,38.869142,47.918782
Joe Biden,2021-12-22,Disapprove,51.437616,46.175106,56.700127
Joe Biden,2021-12-23,Approve,43.25585,38.756953,47.754746
Joe Biden,2021-12-23,Disapprove,51.543636,46.214594,56.872678
Joe Biden,2021-12-24,Approve,43.25585,38.756954,47.754745
Joe Biden,2021-12-24,Disapprove,51.543636,46.214594,56.872678
Joe Biden,2021-12-25,Approve,43.25585,38.756954,47.754745
Joe Biden,2021-12-25,Disapprove,51.543636,46.214594,56.872678
Joe Biden,2021-12-26,Approve,43.25585,38.756954,47.754746
Joe Biden,2021-12-26,Disapprove,51.543636,46.214595,56.872677
Joe Biden,2021-12-27,Approve,42.99479,38.443837,47.545743
Joe Biden,2021-12-27,Disapprove,51.747572,46.336578,57.158565
Joe Biden,2021-12-28,Approve,43.076009,38.546116,47.605901
Joe Biden,2021-12-28,Disapprove,51.74528,46.285018,57.205542
Joe Biden,2021-12-29,Approve,43.105517,38.570682,47.640352
Joe Biden,2021-12-29,Disapprove,51.750632,46.181051,57.320214
Joe Biden,2021-12-30,Approve,43.369715,38.800847,47.938583
Joe Biden,2021-12-30,Disapprove,51.57065,46.100017,57.041282
Joe Biden,2021-12-31,Approve,43.34409,38.768942,47.919238
Joe Biden,2021-12-31,Disapprove,51.604232,46.070073,57.13839
Joe Biden,2022-01-01,Approve,43.348077,38.772688,47.923465
Joe Biden,2022-01-01,Disapprove,51.600256,46.066152,57.13436
Joe Biden,2022-01-02,Approve,43.348077,38.772688,47.923466
Joe Biden,2022-01-02,Disapprove,51.600256,46.066153,57.134359
Joe Biden,2022-01-03,Approve,43.453177,38.442,48.464355
Joe Biden,2022-01-03,Disapprove,51.611022,45.788639,57.433406
Joe Biden,2022-01-04,Approve,43.291771,38.432278,48.151265
Joe Biden,2022-01-04,Disapprove,51.685895,46.220592,57.151198
Joe Biden,2022-01-05,Approve,43.093347,38.416848,47.769845
Joe Biden,2022-01-05,Disapprove,51.580387,46.200476,56.960299
Joe Biden,2022-01-06,Approve,42.89721,38.501744,47.292676
Joe Biden,2022-01-06,Disapprove,51.723361,46.496444,56.950278
Joe Biden,2022-01-07,Approve,42.879552,38.516468,47.242636
Joe Biden,2022-01-07,Disapprove,51.851631,46.654601,57.04866
Joe Biden,2022-01-08,Approve,42.879552,38.516468,47.242636
Joe Biden,2022-01-08,Disapprove,51.851631,46.654601,57.04866
Joe Biden,2022-01-09,Approve,42.879552,38.516468,47.242636
Joe Biden,2022-01-09,Disapprove,51.851631,46.654601,57.048661
Joe Biden,2022-01-10,Approve,43.096122,38.948759,47.243485
Joe Biden,2022-01-10,Disapprove,51.528642,45.581528,57.475757
Joe Biden,2022-01-11,Approve,43.037834,38.840745,47.234924
Joe Biden,2022-01-11,Disapprove,51.582477,45.525602,57.639352
Joe Biden,2022-01-12,Approve,42.230515,36.940212,47.520817
Joe Biden,2022-01-12,Disapprove,51.617276,45.976496,57.258056
Joe Biden,2022-01-13,Approve,42.391193,37.121459,47.660928
Joe Biden,2022-01-13,Disapprove,51.378679,45.755569,57.001789
Joe Biden,2022-01-14,Approve,42.191538,37.003116,47.379959
Joe Biden,2022-01-14,Disapprove,51.478173,45.825024,57.131322
Joe Biden,2022-01-15,Approve,42.191538,37.003116,47.379959
Joe Biden,2022-01-15,Disapprove,51.478173,45.825023,57.131323
Joe Biden,2022-01-16,Approve,42.527298,37.429333,47.625263
Joe Biden,2022-01-16,Disapprove,52.113033,46.422442,57.803625
Joe Biden,2022-01-17,Approve,42.512677,37.415931,47.609423
Joe Biden,2022-01-17,Disapprove,52.149928,46.339524,57.960332
Joe Biden,2022-01-18,Approve,42.283877,37.399491,47.168263
Joe Biden,2022-01-18,Disapprove,52.446433,46.638501,58.254365
Joe Biden,2022-01-19,Approve,41.894207,37.148768,46.639645
Joe Biden,2022-01-19,Disapprove,52.523996,46.797626,58.250367
Joe Biden,2022-01-20,Approve,41.864061,37.472613,46.25551
Joe Biden,2022-01-20,Disapprove,53.410299,47.987655,58.832942
Joe Biden,2022-01-21,Approve,41.885124,37.589212,46.181036
Joe Biden,2022-01-21,Disapprove,53.533606,48.22074,58.846472
Joe Biden,2022-01-22,Approve,41.885124,37.589212,46.181036
Joe Biden,2022-01-22,Disapprove,53.533606,48.220741,58.846472
Joe Biden,2022-01-23,Approve,42.317826,37.849765,46.785888
Joe Biden,2022-01-23,Disapprove,53.365934,48.187235,58.544633
Joe Biden,2022-01-24,Approve,41.294856,36.878564,45.711148
Joe Biden,2022-01-24,Disapprove,53.514938,48.496371,58.533505
Joe Biden,2022-01-25,Approve,41.462397,37.171153,45.753642
Joe Biden,2022-01-25,Disapprove,53.90815,48.943794,58.872506
Joe Biden,2022-01-26,Approve,41.220621,36.82275,45.618493
Joe Biden,2022-01-26,Disapprove,53.672181,48.793339,58.551024
Joe Biden,2022-01-27,Approve,41.844844,37.354399,46.335289
Joe Biden,2022-01-27,Disapprove,53.181218,48.448318,57.914117
Joe Biden,2022-01-28,Approve,41.766982,37.407193,46.126771
Joe Biden,2022-01-28,Disapprove,52.947264,48.231888,57.662641
Joe Biden,2022-01-29,Approve,41.776847,37.46441,46.089284
Joe Biden,2022-01-29,Disapprove,53.055882,48.361388,57.750375
Joe Biden,2022-01-30,Approve,41.776847,37.464412,46.089283
Joe Biden,2022-01-30,Disapprove,53.055882,48.361386,57.750377
Joe Biden,2022-01-31,Approve,41.810834,37.499329,46.122339
Joe Biden,2022-01-31,Disapprove,53.021005,48.270974,57.771036
Joe Biden,2022-02-01,Approve,41.66749,37.309141,46.025838
Joe Biden,2022-02-01,Disapprove,53.179792,48.323908,58.035676
Joe Biden,2022-02-02,Approve,41.768699,37.511571,46.025826
Joe Biden,2022-02-02,Disapprove,52.590172,47.570347,57.609997
Joe Biden,2022-02-03,Approve,41.518084,37.392768,45.643401
Joe Biden,2022-02-03,Disapprove,52.991626,48.105293,57.877959
Joe Biden,2022-02-04,Approve,41.669076,37.554879,45.783273
Joe Biden,2022-02-04,Disapprove,52.83967,48.021573,57.657767
Joe Biden,2022-02-05,Approve,41.669076,37.554878,45.783273
Joe Biden,2022-02-05,Disapprove,52.83967,48.021572,57.657767
Joe Biden,2022-02-06,Approve,41.669076,37.554878,45.783274
Joe Biden,2022-02-06,Disapprove,52.83967,48.021575,57.657765
Joe Biden,2022-02-07,Approve,41.183821,36.945988,45.421655
Joe Biden,2022-02-07,Disapprove,52.768244,47.70653,57.829957
Joe Biden,2022-02-08,Approve,41.204865,37.091705,45.318025
Joe Biden,2022-02-08,Disapprove,52.792044,47.771792,57.812297
Joe Biden,2022-02-09,Approve,41.320259,37.319853,45.320664
Joe Biden,2022-02-09,Disapprove,52.585093,47.717036,57.453151
Joe Biden,2022-02-10,Approve,41.253343,37.332796,45.17389
Joe Biden,2022-02-10,Disapprove,52.582846,47.840421,57.325271
Joe Biden,2022-02-11,Approve,41.406609,37.561942,45.251276
Joe Biden,2022-02-11,Disapprove,52.526258,47.835724,57.216792
Joe Biden,2022-02-12,Approve,41.406609,37.561942,45.251276
Joe Biden,2022-02-12,Disapprove,52.526258,47.835724,57.216793
Joe Biden,2022-02-13,Approve,41.841193,37.94952,45.732865
Joe Biden,2022-02-13,Disapprove,53.080039,48.348432,57.811645
Joe Biden,2022-02-14,Approve,41.882885,37.992638,45.773132
Joe Biden,2022-02-14,Disapprove,53.055159,48.260447,57.849871
Joe Biden,2022-02-15,Approve,41.782467,37.771373,45.793561
Joe Biden,2022-02-15,Disapprove,53.053521,48.026994,58.080048
Joe Biden,2022-02-16,Approve,41.392334,36.922786,45.861882
Joe Biden,2022-02-16,Disapprove,53.029,48.172307,57.885694
Joe Biden,2022-02-17,Approve,41.409608,37.032639,45.786576
Joe Biden,2022-02-17,Disapprove,52.994473,48.152687,57.836258
Joe Biden,2022-02-18,Approve,41.551476,37.232849,45.870103
Joe Biden,2022-02-18,Disapprove,53.11246,48.149666,58.075255
Joe Biden,2022-02-19,Approve,41.551476,37.232848,45.870104
Joe Biden,2022-02-19,Disapprove,53.11246,48.149668,58.075253
Joe Biden,2022-02-20,Approve,41.818455,37.513649,46.123261
Joe Biden,2022-02-20,Disapprove,53.612687,48.63776,58.587614
Joe Biden,2022-02-21,Approve,41.818455,37.513649,46.12326
Joe Biden,2022-02-21,Disapprove,53.612687,48.63776,58.587615
Joe Biden,2022-02-22,Approve,42.27975,37.951906,46.607595
Joe Biden,2022-02-22,Disapprove,52.91648,48.105882,57.727078
Joe Biden,2022-02-23,Approve,42.38701,38.11755,46.65647
Joe Biden,2022-02-23,Disapprove,52.665503,47.884619,57.446388
Joe Biden,2022-02-24,Approve,42.058835,38.154716,45.962954
Joe Biden,2022-02-24,Disapprove,52.695602,47.307598,58.083607
Joe Biden,2022-02-25,Approve,40.829729,36.804949,44.85451
Joe Biden,2022-02-25,Disapprove,53.204947,48.048971,58.360924
Joe Biden,2022-02-26,Approve,40.829729,36.804949,44.854509
Joe Biden,2022-02-26,Disapprove,53.204947,48.04897,58.360925
Joe Biden,2022-02-27,Approve,40.446734,36.331115,44.562353
Joe Biden,2022-02-27,Disapprove,53.334854,48.316228,58.35348
Joe Biden,2022-02-28,Approve,40.91491,36.82162,45.00819
Joe Biden,2022-02-28,Disapprove,53.25618,48.3725,58.13985
Joe Biden,2022-03-01,Approve,41.080297,36.936335,45.224259
Joe Biden,2022-03-01,Disapprove,53.56459,48.742895,58.386286
Joe Biden,2022-03-02,Approve,41.486461,37.418656,45.554265
Joe Biden,2022-03-02,Disapprove,53.084847,48.208965,57.960729
Joe Biden,2022-03-03,Approve,41.633145,37.580272,45.686017
Joe Biden,2022-03-03,Disapprove,52.871009,48.035558,57.706461
Joe Biden,2022-03-04,Approve,42.571044,38.237859,46.90423
Joe Biden,2022-03-04,Disapprove,52.372883,47.550958,57.194809
Joe Biden,2022-03-05,Approve,42.571044,38.237858,46.904231
Joe Biden,2022-03-05,Disapprove,52.372883,47.55096,57.194807
Joe Biden,2022-03-06,Approve,42.571044,38.237859,46.90423
Joe Biden,2022-03-06,Disapprove,52.372883,47.550959,57.194807
Joe Biden,2022-03-07,Approve,42.131551,37.760181,46.502921
Joe Biden,2022-03-07,Disapprove,51.894619,46.924238,56.865
Joe Biden,2022-03-08,Approve,42.62412,37.95645,47.291789
Joe Biden,2022-03-08,Disapprove,51.65432,46.540298,56.768342
