politician,date,answer,pct_estimate,lo,hi
Kamala Harris,2022-05-10,Disapprove,51.00159583994026,,
Kamala Harris,2022-05-09,Approve,39.3700649901737,,
Kamala Harris,2022-05-09,Disapprove,51.00159583994026,,
Kamala Harris,2022-05-08,Approve,39.3700649901737,,
Kamala Harris,2022-05-08,Disapprove,51.00159583994026,,
Kamala Harris,2022-05-07,Approve,39.37006499017371,,
Kamala Harris,2022-05-07,Disapprove,51.00159583994026,,
Kamala Harris,2022-05-06,Approve,39.37006499017371,,
Kamala Harris,2022-05-06,Disapprove,51.00159583994025,,
Kamala Harris,2022-05-05,Approve,39.3700649901737,,
Kamala Harris,2022-05-05,Disapprove,51.00159583994026,,
Kamala Harris,2022-05-04,Approve,40.00270927413021,,
Kamala Harris,2022-05-04,Disapprove,53.50597247024745,,
Kamala Harris,2022-05-03,Approve,40.00270927413021,,
Kamala Harris,2022-05-03,Disapprove,53.50597247024746,,
Kamala Harris,2022-05-02,Approve,37.49426388925558,,
Kamala Harris,2022-05-02,Disapprove,56.20595990706976,,
Kamala Harris,2022-05-01,Approve,32.13666319487857,,
Kamala Harris,2022-05-01,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-30,Approve,32.13666319487857,,
Kamala Harris,2022-04-30,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-29,Approve,32.13666319487857,,
Kamala Harris,2022-04-29,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-28,Approve,32.13666319487857,,
Kamala Harris,2022-04-28,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-27,Approve,32.13666319487857,,
Kamala Harris,2022-04-27,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-26,Approve,32.13666319487857,,
Kamala Harris,2022-04-26,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-25,Approve,32.13666319487857,,
Kamala Harris,2022-04-25,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-24,Approve,32.13666319487857,,
Kamala Harris,2022-04-24,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-23,Approve,32.13666319487857,,
Kamala Harris,2022-04-23,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-22,Approve,32.13666319487857,,
Kamala Harris,2022-04-22,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-21,Approve,32.13666319487857,,
Kamala Harris,2022-04-21,Disapprove,58.09720753145297,,
Kamala Harris,2022-04-20,Approve,39.81712956621336,,
Kamala Harris,2022-04-20,Disapprove,47.43922937013853,,
Kamala Harris,2022-04-19,Approve,39.81712956621336,,
Kamala Harris,2022-04-19,Disapprove,47.43922937013853,,
Kamala Harris,2022-04-18,Approve,39.81712956621336,,
Kamala Harris,2022-04-18,Disapprove,47.43922937013853,,
Kamala Harris,2022-04-17,Approve,39.81712956621336,,
Kamala Harris,2022-04-17,Disapprove,47.43922937013854,,
Kamala Harris,2022-04-16,Approve,39.81712956621336,,
Kamala Harris,2022-04-16,Disapprove,47.43922937013854,,
Kamala Harris,2022-04-15,Approve,39.81712956621336,,
Kamala Harris,2022-04-15,Disapprove,47.43922937013853,,
Kamala Harris,2022-04-14,Approve,39.81712956621336,,
Kamala Harris,2022-04-14,Disapprove,47.43922937013854,,
Kamala Harris,2022-04-13,Approve,39.81712956621336,,
Kamala Harris,2022-04-13,Disapprove,47.43922937013853,,
Kamala Harris,2022-04-12,Approve,39.43358295499203,,
Kamala Harris,2022-04-12,Disapprove,48.86394969858975,,
Kamala Harris,2022-04-11,Approve,39.43358295499203,,
Kamala Harris,2022-04-11,Disapprove,48.86394969858975,,
Kamala Harris,2022-04-10,Approve,39.43358295499203,,
Kamala Harris,2022-04-10,Disapprove,48.86394969858975,,
Kamala Harris,2022-04-09,Approve,39.43358295499203,,
Kamala Harris,2022-04-09,Disapprove,48.86394969858975,,
Kamala Harris,2022-04-08,Approve,39.43358295499203,,
Kamala Harris,2022-04-08,Disapprove,48.86394969858975,,
Kamala Harris,2022-04-07,Approve,39.43358295499203,,
Kamala Harris,2022-04-07,Disapprove,48.86394969858975,,
Kamala Harris,2022-04-06,Approve,40.22221073190758,,
Kamala Harris,2022-04-06,Disapprove,50.43945769258379,,
Kamala Harris,2022-04-05,Approve,40.22221073190758,,
Kamala Harris,2022-04-05,Disapprove,50.43945769258379,,
Kamala Harris,2022-04-04,Approve,40.22221073190758,,
Kamala Harris,2022-04-04,Disapprove,50.43945769258379,,
Kamala Harris,2022-04-03,Approve,40.22221073190758,,
Kamala Harris,2022-04-03,Disapprove,50.43945769258379,,
Kamala Harris,2022-04-02,Approve,40.22221073190758,,
Kamala Harris,2022-04-02,Disapprove,50.43945769258379,,
Kamala Harris,2022-04-01,Approve,40.22221073190758,,
Kamala Harris,2022-04-01,Disapprove,50.43945769258379,,
Kamala Harris,2022-03-31,Approve,40.22221073190758,,
Kamala Harris,2022-03-31,Disapprove,50.43945769258378,,
Kamala Harris,2022-03-30,Approve,40.22221073190758,,
Kamala Harris,2022-03-30,Disapprove,50.43945769258379,,
