politician,response,date,pct_estimate
Donald Trump,unfavorable,2023-04-13,54.25988835
Donald Trump,favorable,2023-04-12,39.30701836
Donald Trump,unfavorable,2023-04-12,54.27193326
Donald Trump,favorable,2023-04-11,39.30701836
Donald Trump,unfavorable,2023-04-11,54.27193326
Donald Trump,favorable,2023-04-10,37.43011359
Donald Trump,unfavorable,2023-04-10,55.09340582
Donald Trump,favorable,2023-04-09,37.43011359
Donald Trump,unfavorable,2023-04-09,55.09340582
Donald Trump,favorable,2023-04-08,37.43011359
Donald Trump,unfavorable,2023-04-08,55.09340582
Donald Trump,favorable,2023-04-07,37.43011359
Donald Trump,unfavorable,2023-04-07,55.09340582
Donald Trump,favorable,2023-04-06,39.45026951
Donald Trump,unfavorable,2023-04-06,54.1567534
Donald Trump,favorable,2023-04-05,39.45026951
Donald Trump,unfavorable,2023-04-05,54.1567534
Donald Trump,favorable,2023-04-04,38.42977152
Donald Trump,unfavorable,2023-04-04,54.61134026
Donald Trump,favorable,2023-04-03,38.47471302
Donald Trump,unfavorable,2023-04-03,54.52549927
Donald Trump,favorable,2023-04-02,39.03988347
Donald Trump,unfavorable,2023-04-02,54.2752185
Donald Trump,favorable,2023-04-01,41.04539441
Donald Trump,unfavorable,2023-04-01,54.5385717
Donald Trump,favorable,2023-03-31,40.10340137
Donald Trump,unfavorable,2023-03-31,54.9158019
Donald Trump,favorable,2023-03-30,40.7671837
Donald Trump,unfavorable,2023-03-30,53.59834719
Donald Trump,favorable,2023-03-29,40.96265245
Donald Trump,unfavorable,2023-03-29,53.2779549
Donald Trump,favorable,2023-03-28,41.67764916
Donald Trump,unfavorable,2023-03-28,52.43537458
Donald Trump,favorable,2023-03-27,41.26488262
Donald Trump,unfavorable,2023-03-27,52.65106003
Donald Trump,favorable,2023-03-26,41.26488262
Donald Trump,unfavorable,2023-03-26,52.65106003
Donald Trump,favorable,2023-03-25,41.26488262
Donald Trump,unfavorable,2023-03-25,52.65106003
Donald Trump,favorable,2023-03-24,41.71212668
Donald Trump,unfavorable,2023-03-24,53.47907876
Donald Trump,favorable,2023-03-23,41.73440046
Donald Trump,unfavorable,2023-03-23,53.47034089
Donald Trump,favorable,2023-03-22,41.00575152
Donald Trump,unfavorable,2023-03-22,54.79017501
Donald Trump,favorable,2023-03-21,40.47647816
Donald Trump,unfavorable,2023-03-21,54.80016792
Donald Trump,favorable,2023-03-20,41.77490306
Donald Trump,unfavorable,2023-03-20,53.11886679
Donald Trump,favorable,2023-03-19,41.77490306
Donald Trump,unfavorable,2023-03-19,53.11886679
Donald Trump,favorable,2023-03-18,41.77490306
Donald Trump,unfavorable,2023-03-18,53.11886679
Donald Trump,favorable,2023-03-17,41.77490306
Donald Trump,unfavorable,2023-03-17,53.11886679
Donald Trump,favorable,2023-03-16,42.67586841
Donald Trump,unfavorable,2023-03-16,53.05778457
Donald Trump,favorable,2023-03-15,41.66104648
Donald Trump,unfavorable,2023-03-15,54.1000939
Donald Trump,favorable,2023-03-14,42.58001889
Donald Trump,unfavorable,2023-03-14,52.69477837
Donald Trump,favorable,2023-03-13,42.58001889
Donald Trump,unfavorable,2023-03-13,52.69477837
Donald Trump,favorable,2023-03-12,42.58001889
Donald Trump,unfavorable,2023-03-12,52.69477837
Donald Trump,favorable,2023-03-11,42.58001889
Donald Trump,unfavorable,2023-03-11,52.69477837
Donald Trump,favorable,2023-03-10,42.58001889
Donald Trump,unfavorable,2023-03-10,52.69477837
Donald Trump,favorable,2023-03-09,42.31050306
Donald Trump,unfavorable,2023-03-09,52.91319051
Donald Trump,favorable,2023-03-08,42.91982519
Donald Trump,unfavorable,2023-03-08,52.63183763
Donald Trump,favorable,2023-03-07,42.91982519
Donald Trump,unfavorable,2023-03-07,52.63183763
Donald Trump,favorable,2023-03-06,42.94016266
Donald Trump,unfavorable,2023-03-06,52.43006881
Donald Trump,favorable,2023-03-05,43.31851043
Donald Trump,unfavorable,2023-03-05,52.21986116
Donald Trump,favorable,2023-03-04,43.31851043
Donald Trump,unfavorable,2023-03-04,52.21986116
Donald Trump,favorable,2023-03-03,43.34954358
Donald Trump,unfavorable,2023-03-03,52.20573895
Donald Trump,favorable,2023-03-02,41.693375
Donald Trump,unfavorable,2023-03-02,53.849522
Donald Trump,favorable,2023-02-28,40.855404
