politician,response,date,pct_estimate
Mike Pence,favorable,2022-09-14,36.005173
Mike Pence,unfavorable,2022-09-14,47.931973
Mike Pence,favorable,2022-09-13,37.044407
Mike Pence,unfavorable,2022-09-13,46.25349
Mike Pence,favorable,2022-09-12,37.044407
Mike Pence,unfavorable,2022-09-12,46.25349
Mike Pence,favorable,2022-09-11,37.630596
Mike Pence,unfavorable,2022-09-11,46.212551
Mike Pence,favorable,2022-09-10,38.944187
Mike Pence,unfavorable,2022-09-10,42.44952
Mike Pence,favorable,2022-09-09,38.944187
Mike Pence,unfavorable,2022-09-09,42.44952
Mike Pence,favorable,2022-09-08,38.944187
Mike Pence,unfavorable,2022-09-08,42.44952
Mike Pence,favorable,2022-09-07,33.587055
Mike Pence,unfavorable,2022-09-07,52.467705
Mike Pence,favorable,2022-09-06,33.587055
Mike Pence,unfavorable,2022-09-06,52.467705
Mike Pence,favorable,2022-09-05,33.587055
Mike Pence,unfavorable,2022-09-05,52.467705
Mike Pence,favorable,2022-09-04,33.587055
Mike Pence,unfavorable,2022-09-04,52.467705
Mike Pence,favorable,2022-09-03,33.587055
Mike Pence,unfavorable,2022-09-03,52.467705
Mike Pence,favorable,2022-09-02,33.587055
Mike Pence,unfavorable,2022-09-02,52.467705
Mike Pence,favorable,2022-09-01,33.587055
Mike Pence,unfavorable,2022-09-01,52.467705
Mike Pence,favorable,2022-08-31,33.587055
Mike Pence,unfavorable,2022-08-31,52.467705
Mike Pence,favorable,2022-08-30,33.587055
Mike Pence,unfavorable,2022-08-30,52.467705
Mike Pence,favorable,2022-08-29,36.18811
Mike Pence,unfavorable,2022-08-29,49.458244
Mike Pence,favorable,2022-08-28,36.18811
Mike Pence,unfavorable,2022-08-28,49.458244
Mike Pence,favorable,2022-08-27,38.456081
Mike Pence,unfavorable,2022-08-27,46.25082
Mike Pence,favorable,2022-08-26,38.456081
Mike Pence,unfavorable,2022-08-26,46.25082
Mike Pence,favorable,2022-08-25,38.456081
Mike Pence,unfavorable,2022-08-25,46.25082
Mike Pence,favorable,2022-08-24,38.456081
Mike Pence,unfavorable,2022-08-24,46.25082
Mike Pence,favorable,2022-08-23,38.456081
Mike Pence,unfavorable,2022-08-23,46.25082
Mike Pence,favorable,2022-08-22,38.456081
Mike Pence,unfavorable,2022-08-22,46.25082
Mike Pence,favorable,2022-08-21,34.407948
Mike Pence,unfavorable,2022-08-21,50.279709
Mike Pence,favorable,2022-08-20,30.232119
Mike Pence,unfavorable,2022-08-20,47.863964
Mike Pence,favorable,2022-08-19,30.232119
Mike Pence,unfavorable,2022-08-19,47.863964
Mike Pence,favorable,2022-08-18,30.232119
Mike Pence,unfavorable,2022-08-18,47.863964
Mike Pence,favorable,2022-08-17,30.232119
Mike Pence,unfavorable,2022-08-17,47.863964
Mike Pence,favorable,2022-08-16,30.232119
Mike Pence,unfavorable,2022-08-16,47.863964
Mike Pence,favorable,2022-08-15,36.8321
Mike Pence,unfavorable,2022-08-15,52.073742
Mike Pence,favorable,2022-08-14,36.8321
Mike Pence,unfavorable,2022-08-14,52.073742
Mike Pence,favorable,2022-08-13,34.606087
Mike Pence,unfavorable,2022-08-13,54.273071
Mike Pence,favorable,2022-08-12,34.606087
Mike Pence,unfavorable,2022-08-12,54.273071
Mike Pence,favorable,2022-08-11,34.606087
Mike Pence,unfavorable,2022-08-11,54.273071
Mike Pence,favorable,2022-08-10,34.606087
Mike Pence,unfavorable,2022-08-10,54.273071
Mike Pence,favorable,2022-08-09,34.606087
Mike Pence,unfavorable,2022-08-09,54.273071
Mike Pence,favorable,2022-08-08,37.545586
Mike Pence,unfavorable,2022-08-08,49.995255
Mike Pence,favorable,2022-08-07,37.545586
Mike Pence,unfavorable,2022-08-07,49.995255
Mike Pence,favorable,2022-08-06,36.176785
Mike Pence,unfavorable,2022-08-06,51.00629
Mike Pence,favorable,2022-08-05,36.176785
Mike Pence,unfavorable,2022-08-05,51.00629
Mike Pence,favorable,2022-08-04,36.176785
Mike Pence,unfavorable,2022-08-04,51.00629
Mike Pence,favorable,2022-08-03,36.176785
Mike Pence,unfavorable,2022-08-03,51.00629
Mike Pence,favorable,2022-08-02,36.176785
Mike Pence,unfavorable,2022-08-02,51.00629
Mike Pence,favorable,2022-08-01,39.00729
Mike Pence,unfavorable,2022-08-01,46.654037
Mike Pence,favorable,2022-07-31,39.00729
Mike Pence,unfavorable,2022-07-31,46.654037
Mike Pence,favorable,2022-07-30,38.556355
Mike Pence,unfavorable,2022-07-30,44.373276
Mike Pence,favorable,2022-07-29,38.556355
Mike Pence,unfavorable,2022-07-29,44.373276
Mike Pence,favorable,2022-07-28,38.556355
Mike Pence,unfavorable,2022-07-28,44.373276
Mike Pence,favorable,2022-07-27,35.163757
Mike Pence,unfavorable,2022-07-27,51.494148
Mike Pence,favorable,2022-07-26,35.163757
Mike Pence,unfavorable,2022-07-26,51.494148
Mike Pence,favorable,2022-07-25,37.01862
Mike Pence,unfavorable,2022-07-25,48.889256
Mike Pence,favorable,2022-07-24,37.01862
Mike Pence,unfavorable,2022-07-24,48.889256
Mike Pence,favorable,2022-07-23,36.755917
Mike Pence,unfavorable,2022-07-23,51.501007
Mike Pence,favorable,2022-07-22,36.755917
Mike Pence,unfavorable,2022-07-22,51.501007
Mike Pence,favorable,2022-07-21,36.755917
Mike Pence,unfavorable,2022-07-21,51.501007
Mike Pence,favorable,2022-07-20,36.755917
Mike Pence,unfavorable,2022-07-20,51.501007
Mike Pence,favorable,2022-07-19,36.755917
Mike Pence,unfavorable,2022-07-19,51.501007
Mike Pence,favorable,2022-07-18,36.389935
Mike Pence,unfavorable,2022-07-18,50.025227
Mike Pence,favorable,2022-07-17,36.389935
Mike Pence,unfavorable,2022-07-17,50.025227
Mike Pence,favorable,2022-07-16,31.499292
Mike Pence,unfavorable,2022-07-16,51.616501
Mike Pence,favorable,2022-07-15,31.499292
Mike Pence,unfavorable,2022-07-15,51.616501
Mike Pence,favorable,2022-07-14,31.499292
Mike Pence,unfavorable,2022-07-14,51.616501
Mike Pence,favorable,2022-07-13,31.499292
Mike Pence,unfavorable,2022-07-13,51.616501
Mike Pence,favorable,2022-07-12,31.499292
Mike Pence,unfavorable,2022-07-12,51.616501
Mike Pence,favorable,2022-07-11,35.794739
Mike Pence,unfavorable,2022-07-11,52.031109
Mike Pence,favorable,2022-07-10,35.794739
Mike Pence,unfavorable,2022-07-10,52.031109
Mike Pence,favorable,2022-07-09,38.265766
Mike Pence,unfavorable,2022-07-09,43.985992
Mike Pence,favorable,2022-07-08,38.265766
Mike Pence,unfavorable,2022-07-08,43.985992
Mike Pence,favorable,2022-07-07,38.265766
Mike Pence,unfavorable,2022-07-07,43.985992
Mike Pence,favorable,2022-07-06,38.265766
Mike Pence,unfavorable,2022-07-06,43.985992
Mike Pence,favorable,2022-07-05,38.265766
Mike Pence,unfavorable,2022-07-05,43.985992
Mike Pence,favorable,2022-07-04,38.265766
Mike Pence,unfavorable,2022-07-04,43.985992
Mike Pence,favorable,2022-07-03,38.265766
Mike Pence,unfavorable,2022-07-03,43.985992
Mike Pence,favorable,2022-07-02,38.265766
Mike Pence,unfavorable,2022-07-02,43.985992
Mike Pence,favorable,2022-07-01,36.466103
Mike Pence,unfavorable,2022-07-01,44.065445
Mike Pence,favorable,2022-06-30,36.466103
Mike Pence,unfavorable,2022-06-30,44.065445
Mike Pence,favorable,2022-06-29,37.301395
Mike Pence,unfavorable,2022-06-29,49.745422
Mike Pence,favorable,2022-06-28,37.301395
Mike Pence,unfavorable,2022-06-28,49.745422
Mike Pence,favorable,2022-06-27,37.301395
Mike Pence,unfavorable,2022-06-27,49.745422
Mike Pence,favorable,2022-06-26,37.301395
Mike Pence,unfavorable,2022-06-26,49.745422
Mike Pence,favorable,2022-06-25,37.544086
Mike Pence,unfavorable,2022-06-25,49.503593
Mike Pence,favorable,2022-06-24,37.544086
Mike Pence,unfavorable,2022-06-24,49.503593
Mike Pence,favorable,2022-06-23,37.544086
Mike Pence,unfavorable,2022-06-23,49.503593
Mike Pence,favorable,2022-06-22,37.544086
Mike Pence,unfavorable,2022-06-22,49.503593
Mike Pence,favorable,2022-06-21,37.544086
Mike Pence,unfavorable,2022-06-21,49.503593
Mike Pence,favorable,2022-06-20,37.544086
Mike Pence,unfavorable,2022-06-20,49.503593
Mike Pence,favorable,2022-06-19,38.165279
Mike Pence,unfavorable,2022-06-19,48.9655
Mike Pence,favorable,2022-06-18,38.165279
Mike Pence,unfavorable,2022-06-18,48.9655
Mike Pence,favorable,2022-06-17,38.165279
Mike Pence,unfavorable,2022-06-17,48.9655
Mike Pence,favorable,2022-06-16,38.165279
Mike Pence,unfavorable,2022-06-16,48.9655
Mike Pence,favorable,2022-06-15,38.165279
Mike Pence,unfavorable,2022-06-15,48.9655
Mike Pence,favorable,2022-06-14,38.165279
Mike Pence,unfavorable,2022-06-14,48.9655
Mike Pence,favorable,2022-06-13,37.249393
Mike Pence,unfavorable,2022-06-13,49.098354
Mike Pence,favorable,2022-06-12,35.846489
Mike Pence,unfavorable,2022-06-12,49.994061
Mike Pence,favorable,2022-06-11,34.369297
Mike Pence,unfavorable,2022-06-11,52.032383
Mike Pence,favorable,2022-06-10,34.369297
Mike Pence,unfavorable,2022-06-10,52.032383
Mike Pence,favorable,2022-06-09,34.369297
Mike Pence,unfavorable,2022-06-09,52.032383
Mike Pence,favorable,2022-06-08,34.369297
Mike Pence,unfavorable,2022-06-08,52.032383
Mike Pence,favorable,2022-06-07,34.369297
Mike Pence,unfavorable,2022-06-07,52.032383
Mike Pence,favorable,2022-06-06,36.785007
Mike Pence,unfavorable,2022-06-06,49.594883
Mike Pence,favorable,2022-06-05,36.785007
Mike Pence,unfavorable,2022-06-05,49.594883
Mike Pence,favorable,2022-06-04,36.785007
Mike Pence,unfavorable,2022-06-04,49.594883
Mike Pence,favorable,2022-06-03,36.785007
Mike Pence,unfavorable,2022-06-03,49.594883
Mike Pence,favorable,2022-06-02,36.785007
Mike Pence,unfavorable,2022-06-02,49.594883
Mike Pence,favorable,2022-06-01,36.785007
Mike Pence,unfavorable,2022-06-01,49.594883
Mike Pence,favorable,2022-05-31,36.785007
Mike Pence,unfavorable,2022-05-31,49.594883
Mike Pence,favorable,2022-05-30,36.785007
Mike Pence,unfavorable,2022-05-30,49.594883
Mike Pence,favorable,2022-05-29,36.785007
Mike Pence,unfavorable,2022-05-29,49.594883
Mike Pence,favorable,2022-05-28,36.785007
Mike Pence,unfavorable,2022-05-28,49.594883
Mike Pence,favorable,2022-05-27,36.785007
Mike Pence,unfavorable,2022-05-27,49.594883
Mike Pence,favorable,2022-05-26,36.785007
Mike Pence,unfavorable,2022-05-26,49.594883
Mike Pence,favorable,2022-05-25,36.785007
Mike Pence,unfavorable,2022-05-25,49.594883
Mike Pence,favorable,2022-05-24,36.785007
Mike Pence,unfavorable,2022-05-24,49.594883
Mike Pence,favorable,2022-05-23,36.785007
Mike Pence,unfavorable,2022-05-23,49.594883
Mike Pence,favorable,2022-05-22,36.942181
Mike Pence,unfavorable,2022-05-22,47.65073
Mike Pence,favorable,2022-05-21,36.802998
Mike Pence,unfavorable,2022-05-21,46.031723
Mike Pence,favorable,2022-05-20,36.802998
Mike Pence,unfavorable,2022-05-20,46.031723
Mike Pence,favorable,2022-05-19,36.802998
Mike Pence,unfavorable,2022-05-19,46.031723
Mike Pence,favorable,2022-05-18,38.328129
Mike Pence,unfavorable,2022-05-18,49.741341
Mike Pence,favorable,2022-05-17,38.328129
Mike Pence,unfavorable,2022-05-17,49.741341
Mike Pence,favorable,2022-05-16,38.328129
Mike Pence,unfavorable,2022-05-16,49.741341
Mike Pence,favorable,2022-05-15,37.45739
Mike Pence,unfavorable,2022-05-15,49.824009
Mike Pence,favorable,2022-05-14,37.45739
Mike Pence,unfavorable,2022-05-14,49.824009
Mike Pence,favorable,2022-05-13,37.45739
Mike Pence,unfavorable,2022-05-13,49.824009
Mike Pence,favorable,2022-05-12,37.45739
Mike Pence,unfavorable,2022-05-12,49.824009
Mike Pence,favorable,2022-05-11,37.45739
Mike Pence,unfavorable,2022-05-11,49.824009
Mike Pence,favorable,2022-05-10,37.45739
Mike Pence,unfavorable,2022-05-10,49.824009
Mike Pence,favorable,2022-05-09,37.45739
Mike Pence,unfavorable,2022-05-09,49.824009
Mike Pence,favorable,2022-05-08,37.168362
Mike Pence,unfavorable,2022-05-08,47.102852
Mike Pence,favorable,2022-05-07,37.168362
Mike Pence,unfavorable,2022-05-07,47.102852
Mike Pence,favorable,2022-05-06,37.168362
Mike Pence,unfavorable,2022-05-06,47.102852
Mike Pence,favorable,2022-05-05,37.168362
Mike Pence,unfavorable,2022-05-05,47.102852
Mike Pence,favorable,2022-05-04,37.168362
Mike Pence,unfavorable,2022-05-04,47.102852
Mike Pence,favorable,2022-05-03,37.168362
Mike Pence,unfavorable,2022-05-03,47.102852
Mike Pence,favorable,2022-05-02,38.36237
Mike Pence,unfavorable,2022-05-02,47.822254
Mike Pence,favorable,2022-05-01,37.219723
Mike Pence,unfavorable,2022-05-01,48.236992
Mike Pence,favorable,2022-04-30,37.219723
Mike Pence,unfavorable,2022-04-30,48.236992
Mike Pence,favorable,2022-04-29,37.219723
Mike Pence,unfavorable,2022-04-29,48.236992
Mike Pence,favorable,2022-04-28,37.219723
Mike Pence,unfavorable,2022-04-28,48.236992
Mike Pence,favorable,2022-04-27,37.219723
Mike Pence,unfavorable,2022-04-27,48.236992
Mike Pence,favorable,2022-04-26,37.219723
Mike Pence,unfavorable,2022-04-26,48.236992
Mike Pence,favorable,2022-04-25,37.219723
Mike Pence,unfavorable,2022-04-25,48.236992
Mike Pence,favorable,2022-04-24,38.152222
Mike Pence,unfavorable,2022-04-24,45.676769
Mike Pence,favorable,2022-04-23,38.152222
Mike Pence,unfavorable,2022-04-23,45.676769
Mike Pence,favorable,2022-04-22,38.152222
Mike Pence,unfavorable,2022-04-22,45.676769
Mike Pence,favorable,2022-04-21,38.152222
Mike Pence,unfavorable,2022-04-21,45.676769
Mike Pence,favorable,2022-04-20,36.916691
Mike Pence,unfavorable,2022-04-20,47.907345
Mike Pence,favorable,2022-04-19,37.185978
Mike Pence,unfavorable,2022-04-19,50.053116
Mike Pence,favorable,2022-04-18,37.185978
Mike Pence,unfavorable,2022-04-18,50.053116
Mike Pence,favorable,2022-04-17,37.185978
Mike Pence,unfavorable,2022-04-17,50.053116
Mike Pence,favorable,2022-04-16,39.140869
Mike Pence,unfavorable,2022-04-16,47.618179
Mike Pence,favorable,2022-04-15,39.140869
Mike Pence,unfavorable,2022-04-15,47.618179
Mike Pence,favorable,2022-04-14,39.140869
Mike Pence,unfavorable,2022-04-14,47.618179
Mike Pence,favorable,2022-04-13,39.140869
Mike Pence,unfavorable,2022-04-13,47.618179
Mike Pence,favorable,2022-04-12,39.140869
Mike Pence,unfavorable,2022-04-12,47.618179
Mike Pence,favorable,2022-04-11,39.140869
Mike Pence,unfavorable,2022-04-11,47.618179
Mike Pence,favorable,2022-04-10,36.850044
Mike Pence,unfavorable,2022-04-10,51.286629
Mike Pence,favorable,2022-04-09,36.850044
Mike Pence,unfavorable,2022-04-09,51.286629
Mike Pence,favorable,2022-04-08,36.850044
Mike Pence,unfavorable,2022-04-08,51.286629
Mike Pence,favorable,2022-04-07,36.850044
Mike Pence,unfavorable,2022-04-07,51.286629
Mike Pence,favorable,2022-04-06,36.850044
Mike Pence,unfavorable,2022-04-06,51.286629
Mike Pence,favorable,2022-04-05,36.850044
Mike Pence,unfavorable,2022-04-05,51.286629
Mike Pence,favorable,2022-04-04,36.850044
Mike Pence,unfavorable,2022-04-04,51.286629
Mike Pence,favorable,2022-04-03,37.935211
Mike Pence,unfavorable,2022-04-03,48.648811
Mike Pence,favorable,2022-04-02,37.935211
Mike Pence,unfavorable,2022-04-02,48.648811
Mike Pence,favorable,2022-04-01,37.935211
Mike Pence,unfavorable,2022-04-01,48.648811
Mike Pence,favorable,2022-03-31,37.935211
Mike Pence,unfavorable,2022-03-31,48.648811
Mike Pence,favorable,2022-03-30,37.935211
Mike Pence,unfavorable,2022-03-30,48.648811
Mike Pence,favorable,2022-03-29,37.935211
Mike Pence,unfavorable,2022-03-29,48.648811
Mike Pence,favorable,2022-03-28,37.935211
Mike Pence,unfavorable,2022-03-28,48.648811
Mike Pence,favorable,2022-03-27,37.935211
Mike Pence,unfavorable,2022-03-27,48.648811
Mike Pence,favorable,2022-03-26,41.289394
Mike Pence,unfavorable,2022-03-26,43.483734
Mike Pence,favorable,2022-03-25,41.289394
Mike Pence,unfavorable,2022-03-25,43.483734
Mike Pence,favorable,2022-03-24,41.289394
Mike Pence,unfavorable,2022-03-24,43.483734
Mike Pence,favorable,2022-03-23,37.918892
Mike Pence,unfavorable,2022-03-23,47.36132
Mike Pence,favorable,2022-03-22,37.918892
Mike Pence,unfavorable,2022-03-22,47.36132
Mike Pence,favorable,2022-03-21,37.918892
Mike Pence,unfavorable,2022-03-21,47.36132
Mike Pence,favorable,2022-03-20,39.820545
Mike Pence,unfavorable,2022-03-20,47.591122
Mike Pence,favorable,2022-03-19,39.820545
Mike Pence,unfavorable,2022-03-19,47.591122
Mike Pence,favorable,2022-03-18,39.820545
Mike Pence,unfavorable,2022-03-18,47.591122
Mike Pence,favorable,2022-03-17,39.820545
Mike Pence,unfavorable,2022-03-17,47.591122
Mike Pence,favorable,2022-03-16,39.820545
Mike Pence,unfavorable,2022-03-16,47.591122
Mike Pence,favorable,2022-03-15,39.820545
Mike Pence,unfavorable,2022-03-15,47.591122
Mike Pence,favorable,2022-03-14,39.820545
Mike Pence,unfavorable,2022-03-14,47.591122
Mike Pence,favorable,2022-03-13,40.717609
Mike Pence,unfavorable,2022-03-13,44.280479
Mike Pence,favorable,2022-03-12,40.717609
Mike Pence,unfavorable,2022-03-12,44.280479
Mike Pence,favorable,2022-03-11,40.717609
Mike Pence,unfavorable,2022-03-11,44.280479
Mike Pence,favorable,2022-03-10,40.717609
Mike Pence,unfavorable,2022-03-10,44.280479
Mike Pence,favorable,2022-03-09,40.717609
Mike Pence,unfavorable,2022-03-09,44.280479
Mike Pence,favorable,2022-03-08,40.717609
Mike Pence,unfavorable,2022-03-08,44.280479
Mike Pence,favorable,2022-03-07,40.717609
Mike Pence,unfavorable,2022-03-07,44.280479
Mike Pence,favorable,2022-03-06,40.717609
Mike Pence,unfavorable,2022-03-06,44.280479
Mike Pence,favorable,2022-03-05,39.269302
Mike Pence,unfavorable,2022-03-05,48.522083
Mike Pence,favorable,2022-03-04,39.269302
Mike Pence,unfavorable,2022-03-04,48.522083
Mike Pence,favorable,2022-03-03,39.269302
Mike Pence,unfavorable,2022-03-03,48.522083
Mike Pence,favorable,2022-03-02,39.269302
Mike Pence,unfavorable,2022-03-02,48.522083
Mike Pence,favorable,2022-03-01,39.269302
Mike Pence,unfavorable,2022-03-01,48.522083
Mike Pence,favorable,2022-02-28,39.269302
Mike Pence,unfavorable,2022-02-28,48.522083
Mike Pence,favorable,2022-02-27,39.269302
Mike Pence,unfavorable,2022-02-27,48.522083
Mike Pence,favorable,2022-02-26,41.580063
Mike Pence,unfavorable,2022-02-26,41.955002
Mike Pence,favorable,2022-02-25,41.580063
Mike Pence,unfavorable,2022-02-25,41.955002
Mike Pence,favorable,2022-02-24,41.580063
Mike Pence,unfavorable,2022-02-24,41.955002
Mike Pence,favorable,2022-02-23,37.787922
Mike Pence,unfavorable,2022-02-23,48.769684
Mike Pence,favorable,2022-02-22,37.148495
Mike Pence,unfavorable,2022-02-22,49.214504
Mike Pence,favorable,2022-02-21,38.737255
Mike Pence,unfavorable,2022-02-21,50.069614
Mike Pence,favorable,2022-02-20,40.291374
Mike Pence,unfavorable,2022-02-20,52.68153
Mike Pence,favorable,2022-02-19,40.291374
Mike Pence,unfavorable,2022-02-19,52.68153
Mike Pence,favorable,2022-02-18,40.291374
Mike Pence,unfavorable,2022-02-18,52.68153
Mike Pence,favorable,2022-02-17,40.291374
Mike Pence,unfavorable,2022-02-17,52.68153
Mike Pence,favorable,2022-02-16,40.291374
Mike Pence,unfavorable,2022-02-16,52.68153
Mike Pence,favorable,2022-02-15,40.291374
Mike Pence,unfavorable,2022-02-15,52.68153
Mike Pence,favorable,2022-02-14,40.291374
Mike Pence,unfavorable,2022-02-14,52.68153
Mike Pence,favorable,2022-02-13,40.291374
Mike Pence,unfavorable,2022-02-13,52.68153
Mike Pence,favorable,2022-02-12,40.291374
Mike Pence,unfavorable,2022-02-12,52.68153
Mike Pence,favorable,2022-02-11,40.291374
Mike Pence,unfavorable,2022-02-11,52.68153
Mike Pence,favorable,2022-02-10,40.291374
Mike Pence,unfavorable,2022-02-10,52.68153
Mike Pence,favorable,2022-02-09,40.291374
Mike Pence,unfavorable,2022-02-09,52.68153
Mike Pence,favorable,2022-02-08,40.291374
Mike Pence,unfavorable,2022-02-08,52.68153
Mike Pence,favorable,2022-02-07,40.291374
Mike Pence,unfavorable,2022-02-07,52.68153
Mike Pence,favorable,2022-02-06,39.758659
Mike Pence,unfavorable,2022-02-06,48.62397
Mike Pence,favorable,2022-02-05,40.030109
Mike Pence,unfavorable,2022-02-05,46.730698
Mike Pence,favorable,2022-02-04,40.030109
Mike Pence,unfavorable,2022-02-04,46.730698
Mike Pence,favorable,2022-02-03,40.030109
Mike Pence,unfavorable,2022-02-03,46.730698
Mike Pence,favorable,2022-02-02,40.030109
Mike Pence,unfavorable,2022-02-02,46.730698
Mike Pence,favorable,2022-02-01,40.030109
Mike Pence,unfavorable,2022-02-01,46.730698
Mike Pence,favorable,2022-01-31,40.030109
Mike Pence,unfavorable,2022-01-31,46.730698
Mike Pence,favorable,2022-01-30,40.030109
Mike Pence,unfavorable,2022-01-30,46.730698
Mike Pence,favorable,2022-01-29,40.204681
Mike Pence,unfavorable,2022-01-29,46.75943
Mike Pence,favorable,2022-01-28,40.204681
Mike Pence,unfavorable,2022-01-28,46.75943
Mike Pence,favorable,2022-01-27,40.204681
Mike Pence,unfavorable,2022-01-27,46.75943
Mike Pence,favorable,2022-01-26,40.204681
Mike Pence,unfavorable,2022-01-26,46.75943
Mike Pence,favorable,2022-01-25,40.204681
Mike Pence,unfavorable,2022-01-25,46.75943
Mike Pence,favorable,2022-01-24,40.204681
Mike Pence,unfavorable,2022-01-24,46.75943
Mike Pence,favorable,2022-01-23,40.204681
Mike Pence,unfavorable,2022-01-23,46.75943
Mike Pence,favorable,2022-01-22,38.260956
Mike Pence,unfavorable,2022-01-22,44.386883
Mike Pence,favorable,2022-01-21,38.260956
Mike Pence,unfavorable,2022-01-21,44.386883
