politician,response,date,pct_estimate
Nikki Haley,unfavorable,2023-01-27,25.926027
Nikki Haley,favorable,2023-01-26,28.777405
Nikki Haley,unfavorable,2023-01-26,25.926027
Nikki Haley,favorable,2023-01-25,28.777405
Nikki Haley,unfavorable,2023-01-25,25.926027
Nikki Haley,favorable,2023-01-24,28.777405
Nikki Haley,unfavorable,2023-01-24,25.926027
Nikki Haley,favorable,2023-01-23,28.777405
Nikki Haley,unfavorable,2023-01-23,25.926027
Nikki Haley,favorable,2023-01-22,28.777405
Nikki Haley,unfavorable,2023-01-22,25.926027
Nikki Haley,favorable,2023-01-21,33.895592
Nikki Haley,unfavorable,2023-01-21,29.081352
Nikki Haley,favorable,2023-01-20,33.895592
Nikki Haley,unfavorable,2023-01-20,29.081352
Nikki Haley,favorable,2023-01-19,33.895592
Nikki Haley,unfavorable,2023-01-19,29.081352
Nikki Haley,favorable,2023-01-18,33.895592
Nikki Haley,unfavorable,2023-01-18,29.081352
Nikki Haley,favorable,2023-01-17,33.895592
Nikki Haley,unfavorable,2023-01-17,29.081352
Nikki Haley,favorable,2023-01-16,31.531979
Nikki Haley,unfavorable,2023-01-16,30.167356
Nikki Haley,favorable,2023-01-15,31.531979
Nikki Haley,unfavorable,2023-01-15,30.167356
Nikki Haley,favorable,2023-01-14,31.531979
Nikki Haley,unfavorable,2023-01-14,30.167356
Nikki Haley,favorable,2023-01-13,31.531979
Nikki Haley,unfavorable,2023-01-13,30.167356
Nikki Haley,favorable,2023-01-12,31.531979
Nikki Haley,unfavorable,2023-01-12,30.167356
Nikki Haley,favorable,2023-01-11,31.531979
Nikki Haley,unfavorable,2023-01-11,30.167356
Nikki Haley,favorable,2023-01-10,31.531979
Nikki Haley,unfavorable,2023-01-10,30.167356
Nikki Haley,favorable,2023-01-09,31.531979
Nikki Haley,unfavorable,2023-01-09,30.167356
Nikki Haley,favorable,2023-01-08,31.531979
Nikki Haley,unfavorable,2023-01-08,30.167356
Nikki Haley,favorable,2023-01-07,31.531979
Nikki Haley,unfavorable,2023-01-07,30.167356
Nikki Haley,favorable,2023-01-06,31.531979
Nikki Haley,unfavorable,2023-01-06,30.167356
Nikki Haley,favorable,2023-01-05,31.531979
Nikki Haley,unfavorable,2023-01-05,30.167356
Nikki Haley,favorable,2023-01-04,31.531979
Nikki Haley,unfavorable,2023-01-04,30.167356
Nikki Haley,favorable,2023-01-03,31.531979
Nikki Haley,unfavorable,2023-01-03,30.167356
Nikki Haley,favorable,2023-01-02,31.531979
Nikki Haley,unfavorable,2023-01-02,30.167356
Nikki Haley,favorable,2023-01-01,31.531979
Nikki Haley,unfavorable,2023-01-01,30.167356
Nikki Haley,favorable,2022-12-31,31.531979
Nikki Haley,unfavorable,2022-12-31,30.167356
Nikki Haley,favorable,2022-12-30,31.531979
Nikki Haley,unfavorable,2022-12-30,30.167356
Nikki Haley,favorable,2022-12-29,31.531979
Nikki Haley,unfavorable,2022-12-29,30.167356
Nikki Haley,favorable,2022-12-28,31.531979
Nikki Haley,unfavorable,2022-12-28,30.167356
Nikki Haley,favorable,2022-12-27,31.531979
Nikki Haley,unfavorable,2022-12-27,30.167356
Nikki Haley,favorable,2022-12-26,31.531979
Nikki Haley,unfavorable,2022-12-26,30.167356
Nikki Haley,favorable,2022-12-25,31.531979
Nikki Haley,unfavorable,2022-12-25,30.167356
Nikki Haley,favorable,2022-12-24,31.531979
Nikki Haley,unfavorable,2022-12-24,30.167356
Nikki Haley,favorable,2022-12-23,31.531979
Nikki Haley,unfavorable,2022-12-23,30.167356
Nikki Haley,favorable,2022-12-22,31.531979
Nikki Haley,unfavorable,2022-12-22,30.167356
Nikki Haley,favorable,2022-12-21,31.531979
Nikki Haley,unfavorable,2022-12-21,30.167356
Nikki Haley,favorable,2022-12-20,31.531979
Nikki Haley,unfavorable,2022-12-20,30.167356
Nikki Haley,favorable,2022-12-19,31.531979
Nikki Haley,unfavorable,2022-12-19,30.167356
Nikki Haley,favorable,2022-12-18,31.531979
Nikki Haley,unfavorable,2022-12-18,30.167356
Nikki Haley,favorable,2022-12-17,31.531979
Nikki Haley,unfavorable,2022-12-17,30.167356
Nikki Haley,favorable,2022-12-16,31.531979
Nikki Haley,unfavorable,2022-12-16,30.167356
Nikki Haley,favorable,2022-12-15,31.531979
Nikki Haley,unfavorable,2022-12-15,30.167356
Nikki Haley,favorable,2022-12-14,31.531979
Nikki Haley,unfavorable,2022-12-14,30.167356
Nikki Haley,favorable,2022-12-13,31.531979
Nikki Haley,unfavorable,2022-12-13,30.167356
Nikki Haley,favorable,2022-12-12,31.531979
Nikki Haley,unfavorable,2022-12-12,30.167356
Nikki Haley,favorable,2022-12-11,31.531979
Nikki Haley,unfavorable,2022-12-11,30.167356
Nikki Haley,favorable,2022-12-10,31.531979
Nikki Haley,unfavorable,2022-12-10,30.167356
Nikki Haley,favorable,2022-12-09,31.531979
Nikki Haley,unfavorable,2022-12-09,30.167356
Nikki Haley,favorable,2022-12-08,31.531979
Nikki Haley,unfavorable,2022-12-08,30.167356
Nikki Haley,favorable,2022-12-07,31.531979
Nikki Haley,unfavorable,2022-12-07,30.167356
Nikki Haley,favorable,2022-12-06,31.531979
Nikki Haley,unfavorable,2022-12-06,30.167356
Nikki Haley,favorable,2022-12-05,31.531979
Nikki Haley,unfavorable,2022-12-05,30.167356
Nikki Haley,favorable,2022-12-04,31.531979
Nikki Haley,unfavorable,2022-12-04,30.167356
Nikki Haley,favorable,2022-12-03,31.531979
Nikki Haley,unfavorable,2022-12-03,30.167356
Nikki Haley,favorable,2022-12-02,31.531979
Nikki Haley,unfavorable,2022-12-02,30.167356
Nikki Haley,favorable,2022-12-01,31.531979
Nikki Haley,unfavorable,2022-12-01,30.167356
Nikki Haley,favorable,2022-11-30,31.531979
Nikki Haley,unfavorable,2022-11-30,30.167356
Nikki Haley,favorable,2022-11-29,31.531979
Nikki Haley,unfavorable,2022-11-29,30.167356
Nikki Haley,favorable,2022-11-28,31.531979
Nikki Haley,unfavorable,2022-11-28,30.167356
Nikki Haley,favorable,2022-11-27,31.531979
Nikki Haley,unfavorable,2022-11-27,30.167356
Nikki Haley,favorable,2022-11-26,31.531979
Nikki Haley,unfavorable,2022-11-26,30.167356
Nikki Haley,favorable,2022-11-25,31.531979
Nikki Haley,unfavorable,2022-11-25,30.167356
Nikki Haley,favorable,2022-11-24,31.531979
Nikki Haley,unfavorable,2022-11-24,30.167356
Nikki Haley,favorable,2022-11-23,31.531979
Nikki Haley,unfavorable,2022-11-23,30.167356
Nikki Haley,favorable,2022-11-22,31.531979
Nikki Haley,unfavorable,2022-11-22,30.167356
Nikki Haley,favorable,2022-11-21,31.531979
Nikki Haley,unfavorable,2022-11-21,30.167356
Nikki Haley,favorable,2022-11-20,31.531979
Nikki Haley,unfavorable,2022-11-20,30.167356
Nikki Haley,favorable,2022-11-19,31.531979
Nikki Haley,unfavorable,2022-11-19,30.167356
Nikki Haley,favorable,2022-11-18,31.531979
Nikki Haley,unfavorable,2022-11-18,30.167356
Nikki Haley,favorable,2022-11-17,31.531979
Nikki Haley,unfavorable,2022-11-17,30.167356
Nikki Haley,favorable,2022-11-16,31.531979
Nikki Haley,unfavorable,2022-11-16,30.167356
Nikki Haley,favorable,2022-11-15,31.531979
Nikki Haley,unfavorable,2022-11-15,30.167356
Nikki Haley,favorable,2022-11-14,25.112827
Nikki Haley,unfavorable,2022-11-14,27.281221
Nikki Haley,favorable,2022-11-13,25.112827
Nikki Haley,unfavorable,2022-11-13,27.281221
Nikki Haley,favorable,2022-11-12,25.112827
Nikki Haley,unfavorable,2022-11-12,27.281221
Nikki Haley,favorable,2022-11-11,25.112827
Nikki Haley,unfavorable,2022-11-11,27.281221
Nikki Haley,favorable,2022-11-10,25.112827
Nikki Haley,unfavorable,2022-11-10,27.281221
Nikki Haley,favorable,2022-11-09,25.112827
Nikki Haley,unfavorable,2022-11-09,27.281221
Nikki Haley,favorable,2022-11-08,25.112827
Nikki Haley,unfavorable,2022-11-08,27.281221
Nikki Haley,favorable,2022-11-07,25.112827
Nikki Haley,unfavorable,2022-11-07,27.281221
Nikki Haley,favorable,2022-11-06,25.051231
Nikki Haley,unfavorable,2022-11-06,25.088543
Nikki Haley,favorable,2022-11-05,25.051231
Nikki Haley,unfavorable,2022-11-05,25.088543
Nikki Haley,favorable,2022-11-04,25.051231
Nikki Haley,unfavorable,2022-11-04,25.088543
Nikki Haley,favorable,2022-11-03,25.051231
Nikki Haley,unfavorable,2022-11-03,25.088543
Nikki Haley,favorable,2022-11-02,25.051231
Nikki Haley,unfavorable,2022-11-02,25.088543
Nikki Haley,favorable,2022-11-01,25.051231
Nikki Haley,unfavorable,2022-11-01,25.088543
Nikki Haley,favorable,2022-10-31,25.051231
Nikki Haley,unfavorable,2022-10-31,25.088543
Nikki Haley,favorable,2022-10-30,25.051231
Nikki Haley,unfavorable,2022-10-30,25.088543
Nikki Haley,favorable,2022-10-29,25.051231
Nikki Haley,unfavorable,2022-10-29,25.088543
Nikki Haley,favorable,2022-10-28,25.051231
Nikki Haley,unfavorable,2022-10-28,25.088543
Nikki Haley,favorable,2022-10-27,25.051231
Nikki Haley,unfavorable,2022-10-27,25.088543
Nikki Haley,favorable,2022-10-26,25.051231
Nikki Haley,unfavorable,2022-10-26,25.088543
Nikki Haley,favorable,2022-10-25,25.051231
Nikki Haley,unfavorable,2022-10-25,25.088543
Nikki Haley,favorable,2022-10-24,25.051231
Nikki Haley,unfavorable,2022-10-24,25.088543
Nikki Haley,favorable,2022-10-23,25.6001
Nikki Haley,unfavorable,2022-10-23,26.123379
Nikki Haley,favorable,2022-10-22,25.6001
Nikki Haley,unfavorable,2022-10-22,26.123379
Nikki Haley,favorable,2022-10-21,25.6001
Nikki Haley,unfavorable,2022-10-21,26.123379
Nikki Haley,favorable,2022-10-20,25.6001
Nikki Haley,unfavorable,2022-10-20,26.123379
Nikki Haley,favorable,2022-10-19,25.6001
Nikki Haley,unfavorable,2022-10-19,26.123379
Nikki Haley,favorable,2022-10-18,25.6001
Nikki Haley,unfavorable,2022-10-18,26.123379
Nikki Haley,favorable,2022-10-17,25.6001
Nikki Haley,unfavorable,2022-10-17,26.123379
Nikki Haley,favorable,2022-10-16,25.6001
Nikki Haley,unfavorable,2022-10-16,26.123379
Nikki Haley,favorable,2022-10-15,25.6001
Nikki Haley,unfavorable,2022-10-15,26.123379
Nikki Haley,favorable,2022-10-14,25.6001
Nikki Haley,unfavorable,2022-10-14,26.123379
Nikki Haley,favorable,2022-10-13,25.6001
Nikki Haley,unfavorable,2022-10-13,26.123379
Nikki Haley,favorable,2022-10-12,25.6001
Nikki Haley,unfavorable,2022-10-12,26.123379
